ID,Pay_Date,Pay_Amount
PI1291,2018-08-26,127.86
PI1340,2018-08-26,279.31
PI1343,2018-08-26,226
PI1361,2018-08-26,207.63
PI1366,2018-08-26,173.76
PI1376,2018-08-26,128.75
PI1379,2018-08-26,322.12
PI1380,2018-08-26,73.22
PI1384,2018-08-26,176.14
PI1387,2018-08-26,125.28
PI1390,2018-08-26,106.65
PI1400,2018-08-26,176.59
PI1404,2018-08-26,190.43
PI1406,2018-08-26,354.21
PI1434,2018-08-26,250.63
PI1441,2018-08-26,259.62
PI1447,2018-08-26,238.77
PI1466,2018-08-26,103.87
PI1473,2018-08-26,208.95
PI1519,2018-08-26,206.49
PI1538,2018-08-26,132.18
PI1547,2018-08-26,278.82
PI1564,2018-08-26,161.82
PI1599,2018-08-26,327.94
PI1614,2018-08-26,128.59
PI1624,2018-08-26,136.62
PI1655,2018-08-26,130.81
PI1661,2018-08-26,124.58
PI1663,2018-08-26,120.81
PI1686,2018-08-26,242.86
PI1694,2018-08-26,236.63
PI1707,2018-08-26,204.63
PI1776,2018-08-26,255.54
PI1787,2018-08-26,189.92
PI1810,2018-08-26,219.3
PI1821,2018-08-26,161.17
PI1823,2018-08-26,127.95
PI1831,2018-08-26,209.71
PI1853,2018-08-26,228.96
PI1863,2018-08-26,103.66
PI1875,2018-08-26,167.51
PI1897,2018-08-26,241.33
PI1922,2018-08-26,180.96
PI1932,2018-08-26,148.09
PI1942,2018-08-26,238.72
PI1952,2018-08-26,247.11
PI1968,2018-08-26,165.83
PI1987,2018-08-26,175.36
PI1999,2018-08-26,136.68
PI2002,2018-08-26,267.21
PI2016,2018-08-26,265.06
PI2026,2018-08-26,150.57
PI2089,2018-08-26,249.32
PI2096,2018-08-26,111.23
PI2097,2018-08-26,218.12
PI2112,2018-08-26,111.54
PI2138,2018-08-26,190.86
PI2157,2018-08-26,77.44
PI2202,2018-08-26,203.09
PI2218,2018-08-26,243.74
PI2221,2018-08-26,166.84
PI2227,2018-08-26,171.13
PI2238,2018-08-26,109.86
PI2246,2018-08-26,194.18
PI2249,2018-08-26,223.73
PI2250,2018-08-26,155.1
PI2261,2018-08-26,265.31
PI2265,2018-08-26,144.22
PI2270,2018-08-26,254.78
PI2275,2018-08-26,147.78
PI2291,2018-08-26,206.51
PI2293,2018-08-26,314.31
PI2297,2018-08-26,266.95
PI2312,2018-08-26,127.91
PI2326,2018-08-26,294.82
PI2345,2018-08-26,160.47
PI2355,2018-08-26,224.92
PI-2357,2018-08-26,144.69
PI2367,2018-08-26,329.09
PI2381,2018-08-26,245.81
PI2384,2018-08-26,282.37
PI2390,2018-08-26,343.83
PI2398,2018-08-26,134.64
PI2400,2018-08-26,123.57
PI2407,2018-08-26,161.08
PI2410,2018-08-26,138.02
PI2411,2018-08-26,364.46
PI2457,2018-08-26,413.83
PI2461,2018-08-26,198.7
PI2464,2018-08-26,321.7
PI2481,2018-08-26,317.73
PI2513,2018-08-26,310.34
PI2517,2018-08-26,112.47
PI2545,2018-08-26,158.44
PI2587,2018-08-26,123.9
PI2595,2018-08-26,181.99
PI2601,2018-08-26,123.5
PI2629,2018-08-26,217.78
PI2637,2018-08-26,224.35
PI2643,2018-08-26,335.34
PI2644,2018-08-26,183.1
PI2661,2018-08-26,238.5
PI2690,2018-08-26,150
PI2704,2018-08-26,251.76
PI2729,2018-08-26,188.59
PI2730,2018-08-26,284.14
PI2732,2018-08-26,188.75
PI2742,2018-08-26,251.1
PI2744,2018-08-26,230.95
PI2802,2018-08-26,295.87
PI2824,2018-08-26,248.1
PI2831,2018-08-26,196.6
PI2849,2018-08-26,322.22
PI2867,2018-08-26,151.31
PI2877,2018-08-26,257.42
PI2903,2018-08-26,166.48
PI2932,2018-08-26,194.14
PI2940,2018-08-26,320.37
PI2948,2018-08-26,126.99
PI2958,2018-08-26,124.6
PI2959,2018-08-26,168.02
PI2961,2018-08-26,181.49
PI2964,2018-08-26,222.91
PI2971,2018-08-26,354.39
PI2973,2018-08-26,179.14
PI2990,2018-08-26,159.73
PI2992,2018-08-26,121.68
PI0019,2018-09-09,148.87
PI0056,2018-09-09,157.02
PI0073,2018-09-09,208.25
PI0109,2018-09-09,96.35
PI0125,2018-09-09,148.42
PI0128,2018-09-09,199.25
PI0144,2018-09-09,182.3
PI0177,2018-09-09,104.03
PI0179,2018-09-09,203.78
PI0198,2018-09-09,192.74
PI0214,2018-09-09,212.44
PI0237,2018-09-09,152.19
PI0260,2018-09-09,249.77
PI0262,2018-09-09,185.99
PI0263,2018-09-09,140.69
PI0275,2018-09-09,136.99
PI0277,2018-09-09,84.43
PI0279,2018-09-09,126.16
PI0324,2018-09-09,130.48
PI0328,2018-09-09,165.31
PI0332,2018-09-09,147.35
PI0336,2018-09-09,215.81
PI0353,2018-09-09,315.59
PI0369,2018-09-09,170.63
PI0372,2018-09-09,150.02
PI0396,2018-09-09,175.51
PI0427,2018-09-09,218.96
PI0432,2018-09-09,259.25
PI0442,2018-09-09,168.66
PI0470,2018-09-09,253.18
PI0488,2018-09-09,282.8
PI0493,2018-09-09,144.85
PI0503,2018-09-09,211.01
PI0510,2018-09-09,159.66
PI0520,2018-09-09,371.75
PI0525,2018-09-09,200.85
PI0547,2018-09-09,170.96
PI0568,2018-09-09,184.63
PI0581,2018-09-09,197.15
PI0591,2018-09-09,169.76
PI0604,2018-09-09,330.69
PI0609,2018-09-09,218.08
PI0652,2018-09-09,234.1
PI0671,2018-09-09,138.75
PI0677,2018-09-09,134.92
PI0717,2018-09-09,243.18
PI0735,2018-09-09,339.3
PI0743,2018-09-09,238.04
PI0766,2018-09-09,242.42
PI0770,2018-09-09,159.51
PI0783,2018-09-09,97.38
PI0798,2018-09-09,362.65
PI0809,2018-09-09,234.65
PI0853,2018-09-09,305.28
PI0864,2018-09-09,168.77
PI0881,2018-09-09,192.4
PI0889,2018-09-09,209.04
PI0914,2018-09-09,189.93
PI0918,2018-09-09,213.33
PI0927,2018-09-09,171.34
PI0932,2018-09-09,255.46
PI0969,2018-09-09,159.06
PI1021,2018-09-09,336.44
PI1060,2018-09-09,175.77
PI1080,2018-09-09,174.49
PI1089,2018-09-09,97.38
PI1095,2018-09-09,125.26
PI1125,2018-09-09,93.58
PI1134,2018-09-09,171.03
PI1142,2018-09-09,257.91
PI1173,2018-09-09,295.93
PI1175,2018-09-09,150.95
PI1229,2018-09-09,116.58
PI1245,2018-09-09,258.34
PI1265,2018-09-09,167.72
PI1291,2018-09-09,166.08
PI1340,2018-09-09,250.07
PI1343,2018-09-09,292.1
PI1361,2018-09-09,194.72
PI1366,2018-09-09,228.02
PI1376,2018-09-09,160.69
PI1379,2018-09-09,309.66
PI1380,2018-09-09,178.18
PI1384,2018-09-09,180.33
PI1387,2018-09-09,205.19
PI1390,2018-09-09,208.82
PI1400,2018-09-09,166.69
PI1404,2018-09-09,269.4
PI1406,2018-09-09,68.72
PI1414,2018-09-09,191.92
PI1434,2018-09-09,203.1
PI1441,2018-09-09,290.04
PI1447,2018-09-09,203.88
PI1466,2018-09-09,171.4
PI1473,2018-09-09,207.99
PI1519,2018-09-09,197.65
PI1538,2018-09-09,155.49
PI1545,2018-09-09,25.47
PI1547,2018-09-09,236.43
PI1564,2018-09-09,217.66
PI1599,2018-09-09,228.38
PI1614,2018-09-09,95.48
PI1624,2018-09-09,161.4
PI1655,2018-09-09,223.68
PI1661,2018-09-09,162.86
PI1663,2018-09-09,205.84
PI1689,2018-09-09,155.86
PI1694,2018-09-09,391.16
PI1707,2018-09-09,170.56
PI1776,2018-09-09,208.68
PI1778,2018-09-09,197.88
PI1787,2018-09-09,355.8
PI1810,2018-09-09,311.49
PI1821,2018-09-09,171.44
PI1823,2018-09-09,62.59
PI1831,2018-09-09,149
PI1853,2018-09-09,264.89
PI1863,2018-09-09,103.92
PI1875,2018-09-09,197.1
PI1894,2018-09-09,190.87
PI1897,2018-09-09,167.26
PI1922,2018-09-09,161.02
PI1932,2018-09-09,146.31
PI1942,2018-09-09,299.01
PI1952,2018-09-09,154.46
PI1968,2018-09-09,213.01
PI1987,2018-09-09,208.72
PI1999,2018-09-09,137.5
PI2002,2018-09-09,219.73
PI2016,2018-09-09,253.46
PI2026,2018-09-09,198.93
PI2089,2018-09-09,327.15
PI2096,2018-09-09,304.21
PI2097,2018-09-09,328.86
PI2138,2018-09-09,256.32
PI2157,2018-09-09,118.08
PI2202,2018-09-09,298.89
PI2218,2018-09-09,203.95
PI2221,2018-09-09,182.71
PI2227,2018-09-09,151.6
PI2238,2018-09-09,219.6
PI2246,2018-09-09,261.62
PI2249,2018-09-09,191.03
PI2250,2018-09-09,196.47
PI2261,2018-09-09,174.81
PI2265,2018-09-09,127.5
PI2270,2018-09-09,258.6
PI2275,2018-09-09,105.51
PI2291,2018-09-09,170.06
PI2293,2018-09-09,215.73
PI2297,2018-09-09,157.46
PI2312,2018-09-09,224.75
PI2313,2018-09-09,190.4
PI2326,2018-09-09,157.31
PI2338,2018-09-09,329.12
PI2345,2018-09-09,84.55
PI2355,2018-09-09,183.65
PI2357,2018-09-09,193.85
PI2367,2018-09-09,163.3
PI2381,2018-09-09,90.99
PI2384,2018-09-09,139.81
PI2390,2018-09-09,222.01
PI2398,2018-09-09,103.1
PI2400,2018-09-09,155.49
PI2407,2018-09-09,104.51
PI2409,2018-09-09,284
PI2410,2018-09-09,146.97
PI2411,2018-09-09,249.59
PI2457,2018-09-09,326.4
PI2461,2018-09-09,132.57
PI2464,2018-09-09,262.86
PI2481,2018-09-09,82.18
PI2487,2018-09-09,153.93
PI2513,2018-09-09,269.27
PI2517,2018-09-09,440.8
PI2545,2018-09-09,127.6
PI2581,2018-09-09,190.51
PI2587,2018-09-09,141.63
PI2589,2018-09-09,112.12
PI2595,2018-09-09,155.25
PI2601,2018-09-09,190.21
PI2637,2018-09-09,147.59
PI2643,2018-09-09,217.39
PI2644,2018-09-09,187.88
PI2661,2018-09-09,257.45
PI2690,2018-09-09,162.8
PI2729,2018-09-09,98.43
PI2730,2018-09-09,192.57
PI2732,2018-09-09,143.24
PI2742,2018-09-09,178.23
PI2744,2018-09-09,261.51
PI2802,2018-09-09,182.76
PI2824,2018-09-09,120.26
PI2831,2018-09-09,204.84
PI2849,2018-09-09,179.74
PI2867,2018-09-09,133.5
PI2877,2018-09-09,130.38
PI2903,2018-09-09,226.38
PI2932,2018-09-09,144.72
PI2948,2018-09-09,239.96
PI2958,2018-09-09,167.68
PI2959,2018-09-09,220.76
PI2961,2018-09-09,333.7
PI2964,2018-09-09,258.69
PI2973,2018-09-09,114.3
PI2992,2018-09-09,152.02
PI0019,2018-09-23,100.45
PI0056,2018-09-23,244.32
PI0073,2018-09-23,190.75
PI0109,2018-09-23,167.14
PI0125,2018-09-23,135.57
PI0128,2018-09-23,144.3
PI0144,2018-09-23,186.93
PI0177,2018-09-23,91.47
PI0198,2018-09-23,242.99
PI0214,2018-09-23,350.35
PI0237,2018-09-23,168.05
PI0262,2018-09-23,222.07
PI0263,2018-09-23,241.82
PI0275,2018-09-23,321.19
PI0277,2018-09-23,207.47
PI0324,2018-09-23,113.85
PI0328,2018-09-23,190.25
PI0332,2018-09-23,229.47
PI0336,2018-09-23,403.53
PI0353,2018-09-23,313.08
PI0396,2018-09-23,278.2
PI0427,2018-09-23,165.19
PI0432,2018-09-23,210.79
PI0442,2018-09-23,124.19
PI0470,2018-09-23,244.4
PI0488,2018-09-23,373.58
PI0493,2018-09-23,242.85
PI0503,2018-09-23,236.62
PI0510,2018-09-23,162.7
PI0520,2018-09-23,233.99
PI0525,2018-09-23,165.7
PI0547,2018-09-23,336.23
PI0581,2018-09-23,138.51
PI0609,2018-09-23,195.08
PI0622,2018-09-23,126.78
PI0652,2018-09-23,169.31
PI0660,2018-09-23,306.84
PI0671,2018-09-23,108.44
PI0679,2018-09-23,182.91
PI0717,2018-09-23,311.65
PI0735,2018-09-23,233.49
PI0743,2018-09-23,207.96
PI0766,2018-09-23,189.96
PI0770,2018-09-23,129.8
PI0783,2018-09-23,135.9
PI0798,2018-09-23,356.65
PI0809,2018-09-23,172.66
PI0853,2018-09-23,100.29
PI0864,2018-09-23,155.98
PI0881,2018-09-23,152.29
PI0889,2018-09-23,188.51
PI0914,2018-09-23,166.83
PI0918,2018-09-23,204.77
PI0927,2018-09-23,185.89
PI0932,2018-09-23,208.64
PI0969,2018-09-23,185.63
PI1021,2018-09-23,236.82
PI1042,2018-09-23,316.3
PI1060,2018-09-23,131.53
PI1080,2018-09-23,113.58
PI1095,2018-09-23,132.49
PI1122,2018-09-23,167.21
PI1125,2018-09-23,158.4
PI1134,2018-09-23,120.55
PI1142,2018-09-23,209.81
PI1175,2018-09-23,203.77
PI1229,2018-09-23,161.74
PI1245,2018-09-23,121.99
PI1265,2018-09-23,207.24
PI1340,2018-09-23,275.35
PI1343,2018-09-23,268.03
PI1361,2018-09-23,176.85
PI1366,2018-09-23,216.03
PI1376,2018-09-23,105.98
PI1379,2018-09-23,211.46
PI1384,2018-09-23,194.52
PI1387,2018-09-23,203.22
PI1390,2018-09-23,210.1
PI1400,2018-09-23,166.87
PI1404,2018-09-23,199.27
PI1406,2018-09-23,330.83
PI1414,2018-09-23,230.11
PI1434,2018-09-23,255.39
PI1441,2018-09-23,178.93
PI1447,2018-09-23,291.77
PI1466,2018-09-23,171.2
PI1473,2018-09-23,291.89
PI1519,2018-09-23,323.57
PI1538,2018-09-23,177.39
PI1545,2018-09-23,244.85
PI1599,2018-09-23,308.87
PI1614,2018-09-23,113.96
PI1624,2018-09-23,109.4
PI1655,2018-09-23,142.45
PI1661,2018-09-23,163.62
PI1663,2018-09-23,118.94
PI1686,2018-09-23,290.11
PI1694,2018-09-23,253.33
PI1707,2018-09-23,215.29
PI1776,2018-09-23,191.04
PI1778,2018-09-23,119.76
PI1810,2018-09-23,176.27
PI1821,2018-09-23,141.23
PI1823,2018-09-23,123.26
PI1831,2018-09-23,160.77
PI1853,2018-09-23,243.69
PI1863,2018-09-23,175.02
PI1875,2018-09-23,165.08
PI1894,2018-09-23,163.88
PI1897,2018-09-23,465.66
PI1922,2018-09-23,327.34
PI1932,2018-09-23,172.78
PI1942,2018-09-23,339.09
PI1952,2018-09-23,235.16
PI1968,2018-09-23,208.9
PI1987,2018-09-23,202.71
PI1999,2018-09-23,219.76
PI2002,2018-09-23,227
PI2016,2018-09-23,318.85
PI2026,2018-09-23,124.04
PI2089,2018-09-23,182.77
PI2096,2018-09-23,148.83
PI2097,2018-09-23,227.29
PI2112,2018-09-23,127.09
PI2138,2018-09-23,211.55
PI2157,2018-09-23,145.39
PI2202,2018-09-23,279.5
PI2218,2018-09-23,158.86
PI2221,2018-09-23,180.98
PI2227,2018-09-23,112.86
PI2238,2018-09-23,167.77
PI2246,2018-09-23,209.99
PI2249,2018-09-23,30.82
PI2250,2018-09-23,78.47
PI2261,2018-09-23,166.76
PI2265,2018-09-23,112.43
PI2270,2018-09-23,209.25
PI2275,2018-09-23,193.02
PI2286,2018-09-23,128.61
PI2291,2018-09-23,117.94
PI2297,2018-09-23,143.2
PI2312,2018-09-23,248.34
PI2313,2018-09-23,117.05
PI2338,2018-09-23,159.58
PI2345,2018-09-23,175.32
PI2355,2018-09-23,116.34
PI2357,2018-09-23,109.78
PI2381,2018-09-23,199.72
PI2384,2018-09-23,311.27
PI2390,2018-09-23,176.34
PI2398,2018-09-23,187.57
PI2400,2018-09-23,142.52
PI2407,2018-09-23,109.4
PI2409,2018-09-23,343.16
PI2410,2018-09-23,197.73
PI2411,2018-09-23,182.99
PI2457,2018-09-23,391.43
PI2461,2018-09-23,228.91
PI2464,2018-09-23,325.49
PI2481,2018-09-23,305.37
PI2513,2018-09-23,217.15
PI2517,2018-09-23,137.71
PI2581,2018-09-23,324.34
PI2587,2018-09-23,190.52
PI2589,2018-09-23,80.05
PI2601,2018-09-23,156.3
PI2629,2018-09-23,285.14
PI2637,2018-09-23,236.32
PI2643,2018-09-23,147.31
PI2644,2018-09-23,272.88
PI2661,2018-09-23,193.29
PI2690,2018-09-23,148.71
PI2704,2018-09-23,189.22
PI2729,2018-09-23,167.48
PI2730,2018-09-23,205.96
PI2732,2018-09-23,131.43
PI2742,2018-09-23,196.44
PI2744,2018-09-23,294.34
PI2802,2018-09-23,184.8
PI2824,2018-09-23,194.3
PI2831,2018-09-23,152.02
PI2849,2018-09-23,348.83
PI2867,2018-09-23,104.6
PI2877,2018-09-23,175.48
PI2903,2018-09-23,126.17
PI2932,2018-09-23,159
PI2940,2018-09-23,299.04
PI2948,2018-09-23,428.39
PI2953,2018-09-23,227.77
PI2958,2018-09-23,135.16
PI2959,2018-09-23,232.18
PI2961,2018-09-23,278.69
PI2964,2018-09-23,207.14
PI2990,2018-09-23,101.16
PI2992,2018-09-23,81.66
PI0056,2018-10-07,283.44
PI0073,2018-10-07,204.97
PI0109,2018-10-07,190.48
PI0125,2018-10-07,145.35
PI0128,2018-10-07,202.21
PI0144,2018-10-07,168.4
PI0177,2018-10-07,156.81
PI0179,2018-10-07,106.68
PI0198,2018-10-07,242.44
PI0214,2018-10-07,352.23
PI0237,2018-10-07,276.24
PI0260,2018-10-07,231.36
PI0262,2018-10-07,226.06
PI0263,2018-10-07,283.64
PI0275,2018-10-07,327.57
PI0277,2018-10-07,115.85
PI0279,2018-10-07,133.06
PI0324,2018-10-07,145.89
PI0328,2018-10-07,121.68
PI0332,2018-10-07,240.13
PI0336,2018-10-07,244.7
PI0353,2018-10-07,343.53
PI0369,2018-10-07,204.35
PI0372,2018-10-07,119.32
PI0396,2018-10-07,273.34
PI0427,2018-10-07,203.69
PI0432,2018-10-07,118.26
PI0442,2018-10-07,181.4
PI0493,2018-10-07,83.93
PI0503,2018-10-07,272.76
PI0520,2018-10-07,196.76
PI0525,2018-10-07,159.27
PI0547,2018-10-07,205.22
PI0568,2018-10-07,92.47
PI0581,2018-10-07,265.52
PI0591,2018-10-07,132.51
PI0604,2018-10-07,258.17
PI0622,2018-10-07,102.76
PI0652,2018-10-07,162.61
PI0660,2018-10-07,186.25
PI0671,2018-10-07,111.25
PI0677,2018-10-07,256.85
PI0679,2018-10-07,159.44
PI0717,2018-10-07,230.24
PI0735,2018-10-07,222.39
PI0743,2018-10-07,204.31
PI0766,2018-10-07,222.2
PI0783,2018-10-07,131.69
PI0798,2018-10-07,244.14
PI0809,2018-10-07,237.82
PI0810,2018-10-07,114.73
PI0853,2018-10-07,170.56
PI0864,2018-10-07,122.45
PI0881,2018-10-07,199.29
PI0889,2018-10-07,194
PI0914,2018-10-07,193.8
PI0918,2018-10-07,283.77
PI0927,2018-10-07,194.55
PI0932,2018-10-07,223.41
PI1021,2018-10-07,327.74
PI1080,2018-10-07,124.61
PI1089,2018-10-07,186.84
PI1095,2018-10-07,166.76
PI1122,2018-10-07,234.69
PI1125,2018-10-07,165.86
PI1134,2018-10-07,246.12
PI1142,2018-10-07,185.84
PI1173,2018-10-07,134.45
PI1175,2018-10-07,139.73
PI1229,2018-10-07,144.59
PI1245,2018-10-07,106.28
PI1265,2018-10-07,253.22
PI1291,2018-10-07,163.88
PI1340,2018-10-07,191.59
PI1343,2018-10-07,230.5
PI1361,2018-10-07,281.84
PI1366,2018-10-07,175.1
PI1376,2018-10-07,115.49
PI1379,2018-10-07,160.34
PI1380,2018-10-07,183.9
PI1384,2018-10-07,114.19
PI1387,2018-10-07,82.9
PI1390,2018-10-07,127.11
PI1400,2018-10-07,253.13
PI1404,2018-10-07,193.82
PI1406,2018-10-07,271.81
PI1414,2018-10-07,163.61
PI1434,2018-10-07,308.14
PI1441,2018-10-07,186.24
PI1447,2018-10-07,200.38
PI1466,2018-10-07,222.09
PI1473,2018-10-07,262.56
PI1519,2018-10-07,214.24
PI1538,2018-10-07,106.34
PI1545,2018-10-07,152.54
PI1547,2018-10-07,268.25
PI1564,2018-10-07,171.01
PI1599,2018-10-07,224.7
PI1624,2018-10-07,142.13
PI1661,2018-10-07,111.32
PI1663,2018-10-07,197.19
PI1686,2018-10-07,240.93
PI1689,2018-10-07,250.19
PI1694,2018-10-07,344.14
PI1707,2018-10-07,286.51
PI1776,2018-10-07,77.75
PI1778,2018-10-07,287.91
PI1787,2018-10-07,274.32
PI1810,2018-10-07,210.49
PI1821,2018-10-07,193.36
PI1831,2018-10-07,187.28
PI1853,2018-10-07,242.9
PI1863,2018-10-07,113.94
PI1894,2018-10-07,196.85
PI1897,2018-10-07,270.01
PI1922,2018-10-07,270.73
PI1932,2018-10-07,173.39
PI1942,2018-10-07,226.23
PI1968,2018-10-07,245.87
PI1987,2018-10-07,291.56
PI2002,2018-10-07,203.28
PI2016,2018-10-07,351.09
PI2026,2018-10-07,158.18
PI2089,2018-10-07,285.74
PI2096,2018-10-07,228.13
PI2097,2018-10-07,315.39
PI2112,2018-10-07,144.27
PI2138,2018-10-07,239.25
PI2157,2018-10-07,119.23
PI2202,2018-10-07,215.64
PI2218,2018-10-07,188.22
PI2221,2018-10-07,176.96
PI2227,2018-10-07,100.24
PI2238,2018-10-07,248.91
PI2246,2018-10-07,214.77
PI2249,2018-10-07,225.19
PI2250,2018-10-07,127.82
PI2261,2018-10-07,268.5
PI2265,2018-10-07,130.89
PI2270,2018-10-07,188.53
PI2275,2018-10-07,229.42
PI2286,2018-10-07,105.86
PI2291,2018-10-07,215.61
PI2293,2018-10-07,314.05
PI2297,2018-10-07,194.75
PI2312,2018-10-07,152.07
PI2313,2018-10-07,261.58
PI2326,2018-10-07,190.08
PI2338,2018-10-07,136.38
PI2345,2018-10-07,138.27
PI2355,2018-10-07,171.61
PI2357,2018-10-07,74.58
PI2367,2018-10-07,146.98
PI2381,2018-10-07,238.95
PI2384,2018-10-07,107.45
PI2390,2018-10-07,220.68
PI2398,2018-10-07,142.5
PI2400,2018-10-07,168.33
PI2407,2018-10-07,50.42
PI2409,2018-10-07,164.71
PI2411,2018-10-07,220.97
PI2457,2018-10-07,398.9
PI2461,2018-10-07,184.12
PI2464,2018-10-07,223.34
PI2481,2018-10-07,256.91
PI2487,2018-10-07,185.08
PI2513,2018-10-07,159.29
PI2517,2018-10-07,155.88
PI2545,2018-10-07,231.85
PI2581,2018-10-07,251.79
PI2587,2018-10-07,228.82
PI2589,2018-10-07,95.29
PI2595,2018-10-07,204.82
PI2601,2018-10-07,344.08
PI2629,2018-10-07,240.89
PI2637,2018-10-07,91.78
PI2643,2018-10-07,210.47
PI2644,2018-10-07,343.36
PI2661,2018-10-07,163.03
PI2690,2018-10-07,223.85
PI2704,2018-10-07,259.35
PI2729,2018-10-07,183.15
PI2730,2018-10-07,144.32
PI2732,2018-10-07,150.01
PI2742,2018-10-07,189.06
PI2744,2018-10-07,252.97
PI2802,2018-10-07,109.39
PI2824,2018-10-07,195.11
PI2831,2018-10-07,226.65
PI2849,2018-10-07,215.76
PI2877,2018-10-07,196.37
PI2940,2018-10-07,316.98
PI2948,2018-10-07,200.43
PI2953,2018-10-07,273.47
PI2958,2018-10-07,140.41
PI2959,2018-10-07,234.88
PI2961,2018-10-07,22.56
PI2964,2018-10-07,338.23
PI2971,2018-10-07,212.16
PI2973,2018-10-07,144.28
PI2990,2018-10-07,162.11
PI2992,2018-10-07,213.69
PI0019,2018-10-21,108.42
PI0056,2018-10-21,259.31
PI0073,2018-10-21,102.91
PI0109,2018-10-21,204.64
PI0125,2018-10-21,95
PI0128,2018-10-21,233.75
PI0144,2018-10-21,141.92
PI0177,2018-10-21,142.29
PI0179,2018-10-21,155.15
PI0198,2018-10-21,298.06
PI0214,2018-10-21,163.58
PI0237,2018-10-21,193.06
PI0260,2018-10-21,192.57
PI0262,2018-10-21,181.42
PI0263,2018-10-21,258.03
PI0275,2018-10-21,238.07
PI0277,2018-10-21,68.54
PI0279,2018-10-21,99.86
PI0324,2018-10-21,114.85
PI0328,2018-10-21,378.84
PI0332,2018-10-21,173.48
PI0336,2018-10-21,179.63
PI0353,2018-10-21,326.09
PI0369,2018-10-21,133.25
PI0372,2018-10-21,159.69
PI0427,2018-10-21,204.66
PI0432,2018-10-21,157.6
PI0442,2018-10-21,195.68
PI0470,2018-10-21,214.23
PI0488,2018-10-21,266.73
PI0493,2018-10-21,196.73
PI0503,2018-10-21,196.19
PI0510,2018-10-21,133.1
PI0547,2018-10-21,237.67
PI0581,2018-10-21,163.48
PI0591,2018-10-21,191.65
PI0604,2018-10-21,394.19
PI0609,2018-10-21,222.64
PI0622,2018-10-21,156.09
PI0652,2018-10-21,140.81
PI0660,2018-10-21,201.96
PI0671,2018-10-21,140.61
PI0677,2018-10-21,172.38
PI0679,2018-10-21,191
PI0717,2018-10-21,254.96
PI0735,2018-10-21,135.34
PI0743,2018-10-21,232.95
PI0766,2018-10-21,246.67
PI0770,2018-10-21,132.66
PI0783,2018-10-21,240.11
PI0798,2018-10-21,167.19
PI0809,2018-10-21,304.35
PI0810,2018-10-21,126.59
PI0853,2018-10-21,173.45
PI0864,2018-10-21,187.89
PI0881,2018-10-21,263.5
PI0889,2018-10-21,165.12
PI0914,2018-10-21,126.36
PI0918,2018-10-21,227.68
PI0932,2018-10-21,156.16
PI0969,2018-10-21,193.67
PI1021,2018-10-21,320.9
PI1042,2018-10-21,186.68
PI1060,2018-10-21,87.63
PI1080,2018-10-21,166.91
PI1089,2018-10-21,160.83
PI1095,2018-10-21,158.07
PI1122,2018-10-21,155.45
PI1125,2018-10-21,132.28
PI1142,2018-10-21,219.56
PI1173,2018-10-21,224.26
PI1175,2018-10-21,167.61
PI1229,2018-10-21,118.75
PI1245,2018-10-21,123.4
PI1265,2018-10-21,162.64
PI1291,2018-10-21,190.33
PI1340,2018-10-21,231.56
PI1343,2018-10-21,254.37
PI1361,2018-10-21,341.6
PI1366,2018-10-21,124.01
PI1376,2018-10-21,121.09
PI1379,2018-10-21,276.34
PI1380,2018-10-21,209.94
PI1384,2018-10-21,70.46
PI1390,2018-10-21,160.95
PI1400,2018-10-21,224.86
PI1404,2018-10-21,120.34
PI1406,2018-10-21,319.27
PI1414,2018-10-21,237.44
PI1434,2018-10-21,282
PI1447,2018-10-21,183.52
PI1473,2018-10-21,188.26
PI1519,2018-10-21,250.94
PI1538,2018-10-21,229.51
PI1545,2018-10-21,164.69
PI1547,2018-10-21,252.85
PI1564,2018-10-21,219.34
PI1599,2018-10-21,244.06
PI1614,2018-10-21,147.66
PI1624,2018-10-21,186.56
PI1655,2018-10-21,293.45
PI1663,2018-10-21,200.78
PI1686,2018-10-21,304.6
PI1689,2018-10-21,247.87
PI1694,2018-10-21,289.4
PI1707,2018-10-21,124.14
PI1776,2018-10-21,242.08
PI1778,2018-10-21,198.63
PI1787,2018-10-21,166.26
PI1810,2018-10-21,240.41
PI1821,2018-10-21,125.09
PI1823,2018-10-21,91.09
PI1831,2018-10-21,222.25
PI1853,2018-10-21,187.09
PI1863,2018-10-21,182.39
PI1894,2018-10-21,157.98
PI1922,2018-10-21,167.99
PI1932,2018-10-21,127.8
PI1942,2018-10-21,164.54
PI1952,2018-10-21,152.6
PI1968,2018-10-21,284.57
PI1987,2018-10-21,186.76
PI1999,2018-10-21,233.83
PI2002,2018-10-21,332.77
PI2016,2018-10-21,179.89
PI2026,2018-10-21,193.26
PI2089,2018-10-21,256.23
PI2096,2018-10-21,246.11
PI2097,2018-10-21,321.49
PI2112,2018-10-21,207.1
PI2138,2018-10-21,176.62
PI2157,2018-10-21,162.08
PI2202,2018-10-21,127.96
PI2218,2018-10-21,267.68
PI2221,2018-10-21,140
PI2227,2018-10-21,116.68
PI2238,2018-10-21,229.32
PI2246,2018-10-21,161.53
PI2249,2018-10-21,275.31
PI2250,2018-10-21,221.84
